PlayerId,Position,Height,Weight,CollegeAwards,FG%,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,StartRatio,G,GS,MP,FG,FGA,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,OWS,DWS,WS,WS/40,PER,OBPM,DBPM,BPM,playerId,isAllStar
reggie-king-1,Forward,198,102,6,,0.582,,,0.485,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reggie-king-1,0
clint-mcdaniel-1,Guard,193,81,3,0.425,0.548,0.505,0.458,0.392,,,,,,,,15.4,,0.47200000000000003,125.0,59.0,2521.0,5.2,12.3,3.2,6.7,0.486,2.0,5.6,0.352,3.6,4.8,0.737,4.6,3.6,3.6,0.1,2.7,4.4,16.0,,,,,,,,,clint-mcdaniel-1,0
donyell-marshall-1,Forward,206,98,7,0.487,0.5650000000000001,0.518,0.202,0.398,,,,,,,,14.2,,0.6813186813000001,91.0,62.0,2817.0,8.5,17.4,7.4,13.9,0.533,1.1,3.5,0.306,5.3,6.9,0.77,9.9,1.9,1.6,3.5,3.4,3.2,23.4,,,,,,,,,donyell-marshall-1,0
keith-jennings-1,Guard,170,72,4,,0.6940000000000001,0.645,0.389,0.49,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keith-jennings-1,0
marreese-speights-1,Center,208,111,2,0.633,0.647,0.633,0.0,0.371,,,,,,,,13.5,,0.5217391304,69.0,36.0,1063.0,10.3,16.2,10.3,16.2,0.633,0.0,0.0,,4.1,6.0,0.6880000000000001,14.1,1.4,0.9,2.4,3.0,4.5,24.7,4.9,3.9,8.9,0.333,,,,,marreese-speights-1,0
guillermo-diaz-1,Guard,188,87,3,0.448,0.557,0.523,0.398,0.318,,,,5.9,17.1,,0.6000000000000001,12.7,25.3,0.8709677419,93.0,81.0,3032.0,6.8,15.2,4.5,9.2,0.493,2.3,6.0,0.38,3.6,4.8,0.74,4.1,3.1,1.6,0.30000000000000004,2.5,2.2,19.5,7.2,4.0,11.2,0.148,,,,,guillermo-diaz-1,0
lance-stephenson-1,Forward,196,95,2,0.44,0.493,0.462,0.198,0.323,413.0,7.3,14.0,10.6,19.1,1.9,0.7000000000000001,16.0,26.2,0.9411764706,34.0,32.0,960.0,6.8,15.3,6.1,12.3,0.495,0.7000000000000001,3.0,0.219,3.3,5.0,0.664,7.6,3.5,1.3,0.30000000000000004,3.4,2.8,17.5,1.4,1.3,2.8,0.116,,,,,lance-stephenson-1,0
udonis-haslem-1,Center,203,104,6,0.584,0.614,0.584,0.003,0.713,,,,,,,,15.2,,0.4769230769,130.0,62.0,3236.0,7.8,13.4,7.8,13.4,0.586,0.0,0.0,0.0,6.4,9.6,0.666,10.3,1.7000000000000002,1.3,1.5,1.8,2.4,22.0,11.7,8.7,20.4,0.252,,,,,udonis-haslem-1,0
trevor-ariza-1,Forward,203,90,0,0.426,0.47400000000000003,0.462,0.303,0.45,,,,,,,,21.0,,0.92,25.0,23.0,789.0,5.4,12.7,4.5,8.9,0.509,0.9,3.9,0.23700000000000002,2.9,5.7,0.504,8.2,2.6,2.1,0.6000000000000001,4.1,3.5,14.7,0.2,0.8,1.0,0.052000000000000005,,,,,trevor-ariza-1,0
cory-higgins-1,Guard,196,81,3,0.467,0.58,0.512,0.258,0.495,1122.0,2.8,10.0,7.7,15.8,2.5,1.0,15.0,24.2,0.9924242424,132.0,131.0,4478.0,5.8,12.5,4.7,9.3,0.509,1.1,3.2,0.34700000000000003,5.1,6.2,0.8250000000000001,4.9,2.9,1.7000000000000002,0.4,2.7,2.7,17.9,12.1,2.4,14.5,0.13,22.2,3.5,-0.9,2.5,cory-higgins-1,0
keith-lee-1,Forward,208,97,6,,0.5650000000000001,,,0.39,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,keith-lee-1,0
marcus-williams-1,Guard,190,92,4,0.402,0.518,0.455,0.28500000000000003,0.418,,,,5.7,43.3,,0.4,27.0,20.1,0.7285714286,70.0,51.0,1954.0,4.2,10.3,3.1,7.4,0.41300000000000003,1.1,2.9,0.375,3.4,4.3,0.791,4.6,10.4,1.5,0.30000000000000004,4.6,2.4,12.8,2.2,4.7,6.9,0.14100000000000001,,,,,marcus-williams-1,0
aj-bramlett-1,Center,208,102,3,0.525,0.535,0.525,0.002,0.502,,,,,,,,13.5,,0.49606299210000004,127.0,63.0,2879.0,6.0,11.5,6.0,11.5,0.527,0.0,0.0,0.0,3.2,5.8,0.548,11.4,1.4,1.2,1.4,2.2,4.8,15.3,3.8,7.9,11.8,0.164,,,,,aj-bramlett-1,0
stuart-gray-1,Center,213,106,0,,0.577,,,0.424,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,stuart-gray-1,0
pj-tucker-1,Forward,196,102,6,0.526,0.5700000000000001,0.528,0.005,0.492,,,,15.7,13.8,,0.6000000000000001,15.7,23.7,0.7931034483,87.0,69.0,2518.0,7.0,13.2,6.9,13.2,0.527,0.0,0.1,0.5,4.6,6.5,0.711,11.3,2.7,1.8,0.4,3.0,3.5,18.6,6.1,7.6,13.7,0.218,,,,,pj-tucker-1,0
chris-porter-1,Forward,201,98,5,0.467,0.514,0.47600000000000003,0.057,0.464,,,,14.5,7.4,4.1,1.6,13.0,27.1,0.9642857143,56.0,54.0,1617.0,7.9,16.9,7.6,16.0,0.47700000000000004,0.30000000000000004,1.0,0.308,5.1,7.9,0.651,11.1,1.6,2.9,0.5,3.1,3.6,21.2,2.6,7.6,10.2,0.251,,,,,chris-porter-1,0
sterling-brown-2,Guard,198,90,3,0.504,0.616,0.586,0.363,0.322,1128.0,6.9,14.8,11.1,15.6,2.5,1.9,18.9,16.7,0.7794117647000001,136.0,106.0,3492.0,4.5,9.0,3.0,5.7,0.534,1.5,3.3,0.451,2.2,2.9,0.77,7.5,3.4,1.6,0.6000000000000001,2.4,3.5,12.7,7.8,7.5,15.2,0.17400000000000002,18.1,4.6,3.7,8.3,sterling-brown-2,0
dan-roundfield-1,Forward,203,92,2,,0.56,,,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dan-roundfield-1,1
marquis-daniels-1,Guard,198,90,3,0.496,0.546,0.524,0.185,0.34700000000000003,,,,,,,,17.7,,0.8108108108000001,111.0,90.0,3184.0,7.5,15.1,6.7,12.3,0.542,0.8,2.8,0.296,3.4,5.3,0.646,7.9,3.6,2.6,0.5,3.8,3.4,19.2,6.6,7.0,13.5,0.17,,,,,marquis-daniels-1,0
etwaun-moore-1,Guard,193,86,5,0.44,0.536,0.508,0.36,0.258,1104.0,4.3,11.7,8.0,20.2,2.5,1.2,12.7,27.5,0.9642857143,140.0,135.0,4517.0,6.9,15.7,4.8,10.1,0.47300000000000003,2.2,5.7,0.38,2.9,4.0,0.729,5.4,3.5,1.5,0.5,2.6,2.9,18.9,9.9,9.4,19.3,0.171,22.6,7.1,3.4,10.5,etwaun-moore-1,0
ben-gordon-1,Guard,190,90,9,0.44,0.5740000000000001,0.531,0.433,0.34600000000000003,,,,6.6,24.7,,0.30000000000000004,16.2,26.7,0.6981132075,106.0,74.0,3291.0,7.2,16.3,4.2,9.2,0.452,3.0,7.1,0.423,4.5,5.6,0.795,5.0,5.3,1.5,0.2,3.7,3.0,21.8,9.6,6.1,15.7,0.191,,,,,ben-gordon-1,0
david-harrison-1,Center,213,127,2,0.601,0.596,0.601,0.001,0.754,,,,,,,,16.1,,0.9318181818000001,88.0,82.0,2480.0,7.9,13.1,7.9,13.1,0.602,0.0,0.0,0.0,5.5,9.9,0.553,11.4,0.8,0.9,3.6,3.4,4.8,21.2,7.7,6.7,14.4,0.232,,,,,david-harrison-1,0
steve-lingenfelter-1,Forward,206,102,0,,0.486,,,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,steve-lingenfelter-1,0
derek-harper-1,Guard,193,83,0,,0.513,,0.032,0.251,,,,,,,,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,derek-harper-1,0
alan-ogg-1,Center,218,108,3,,0.577,0.559,0.002,0.246,,,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alan-ogg-1,0
smush-parker-1,Guard,193,86,0,0.433,0.554,0.514,0.493,0.388,,,,,,,,22.6,,0.9285714286000001,28.0,26.0,980.0,6.2,14.4,3.9,7.3,0.536,2.3,7.1,0.328,4.1,5.6,0.73,5.0,5.1,2.6,0.30000000000000004,5.0,2.9,18.9,2.1,0.6000000000000001,2.7,0.111,,,,,smush-parker-1,0
keith-langford-1,Guard,193,97,5,0.495,0.557,0.532,0.229,0.418,,,,7.9,20.4,,0.9,14.1,24.9,0.7279411765,136.0,99.0,3932.0,6.8,13.8,5.8,10.6,0.544,1.0,3.2,0.328,3.7,5.8,0.649,5.9,3.3,1.3,0.7000000000000001,2.7,2.9,18.4,8.2,7.2,15.4,0.157,,,,,keith-langford-1,0
jerome-dyson-1,Guard,190,86,2,0.39,0.499,0.44,0.316,0.455,581.0,3.3,9.9,7.0,25.2,2.3,1.3,16.0,29.0,0.9380530973000001,113.0,106.0,3436.0,6.1,15.6,4.5,10.7,0.423,1.6,4.9,0.318,5.2,7.1,0.735,5.2,3.9,2.2,0.7000000000000001,3.6,3.4,19.0,3.9,7.8,11.6,0.136,,,,,jerome-dyson-1,0
devin-green-1,Guard,201,95,4,0.452,0.548,0.506,0.315,0.386,,,,13.6,15.7,,1.3,17.6,24.2,0.9512195122,123.0,117.0,3835.0,6.4,14.1,4.8,9.7,0.5,1.5,4.5,0.34700000000000003,4.0,5.5,0.736,8.0,2.9,1.8,0.7000000000000001,3.6,3.2,18.3,7.7,7.0,14.7,0.153,,,,,devin-green-1,0
jorge-gutierrez-1,Guard,190,88,7,0.43,0.528,0.47400000000000003,0.261,0.457,1139.0,3.2,13.5,8.9,23.7,2.5,0.5,19.0,21.8,0.6124031008,129.0,79.0,3425.0,4.8,11.2,3.8,8.3,0.461,1.0,2.9,0.34,3.8,5.1,0.737,5.8,4.9,1.7000000000000002,0.2,3.2,3.7,14.4,5.7,4.9,10.6,0.124,17.4,3.6,2.7,6.3,jorge-gutierrez-1,0
roger-burkman-1,Guard,196,79,0,,0.513,,,0.795,,,,,,,,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roger-burkman-1,0
andrew-bogut-1,Forward,213,111,8,0.603,0.629,0.612,0.048,0.429,,,,24.2,18.2,,4.2,17.0,29.7,1.0,68.0,68.0,2226.0,8.1,13.4,7.8,12.7,0.616,0.2,0.6000000000000001,0.361,3.9,5.7,0.674,13.5,2.8,0.9,2.0,3.3,2.8,20.2,9.4,7.7,17.1,0.307,,,,,andrew-bogut-1,0
roy-hinson-1,Forward,206,95,0,,0.523,,,0.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,roy-hinson-1,0
stephon-marbury-1,Guard,188,81,4,0.457,0.5740000000000001,0.543,0.463,0.319,,,,,,,,16.3,,0.9722222222,36.0,35.0,1345.0,7.0,15.3,4.4,8.2,0.533,2.6,7.1,0.37,3.6,4.9,0.738,3.4,4.8,1.9,0.1,3.4,2.4,20.2,3.5,0.8,4.3,0.127,,,,,stephon-marbury-1,0
stephon-marbury-1,Guard,188,81,4,0.457,0.5740000000000001,0.543,0.463,0.319,,,,,,,,16.3,,0.9722222222,36.0,35.0,1345.0,7.0,15.3,4.4,8.2,0.533,2.6,7.1,0.37,3.6,4.9,0.738,3.4,4.8,1.9,0.1,3.4,2.4,20.2,3.5,0.8,4.3,0.127,,,,,stephon-marbury-1,1
kyle-singler-1,Forward,203,104,15,0.433,0.548,0.504,0.392,0.342,1272.0,7.5,14.0,11.6,11.9,1.6,1.8,12.6,24.7,0.9932432432,148.0,147.0,4887.0,6.7,15.4,4.5,9.4,0.47900000000000004,2.2,6.0,0.363,4.1,5.3,0.773,8.3,2.4,1.4,0.9,2.6,3.2,19.6,13.5,12.2,25.7,0.21,21.6,4.6,2.2,6.8,kyle-singler-1,0
reggie-williams-1,Forward,201,86,9,,0.554,,0.122,0.332,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,reggie-williams-1,0
linton-townes-1,Forward,201,86,0,,0.5760000000000001,,,0.184,,,,,,,,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,linton-townes-1,0
jordan-clarkson-1,Guard,196,87,2,0.448,0.547,0.482,0.244,0.418,605.0,2.9,9.3,6.4,23.3,1.9,0.6000000000000001,14.3,27.9,1.0,35.0,35.0,1228.0,6.8,15.2,5.8,11.5,0.501,1.0,3.7,0.281,5.3,6.4,0.8310000000000001,4.4,3.8,1.2,0.2,3.0,2.5,19.9,3.2,1.2,4.4,0.14200000000000002,20.2,3.8,0.2,4.0,jordan-clarkson-1,0
spencer-dinwiddie-1,Guard,198,90,3,0.42,0.599,0.504,0.432,0.733,1089.0,2.0,11.3,6.7,18.9,2.3,1.2,14.1,21.8,1.0,86.0,86.0,2590.0,4.5,10.7,2.7,6.1,0.446,1.8,4.6,0.386,6.5,7.8,0.8300000000000001,4.4,3.5,1.5,0.4,2.4,2.8,17.2,8.4,3.9,12.3,0.19,20.9,5.8,1.8,7.6,spencer-dinwiddie-1,0
alex-caruso-1,Guard,196,83,2,0.455,0.543,0.509,0.319,0.40800000000000003,1295.0,3.1,12.3,7.7,32.9,4.3,1.8,25.7,18.1,0.8759124088,137.0,120.0,3933.0,3.9,8.5,3.0,5.8,0.509,0.9,2.7,0.34,2.4,3.5,0.685,5.2,6.6,2.8,0.6000000000000001,3.5,3.5,11.1,4.6,8.6,13.2,0.135,17.2,2.6,5.2,7.8,alex-caruso-1,0
harrison-barnes-1,Forward,203,97,7,0.43,0.524,0.487,0.326,0.313,1095.0,7.1,12.3,9.7,8.4,1.7000000000000002,1.3,11.1,27.3,0.9733333333,75.0,73.0,2198.0,8.0,18.5,5.9,12.5,0.46900000000000003,2.1,6.0,0.34900000000000003,4.3,5.8,0.734,7.5,1.7000000000000002,1.2,0.5,2.7,2.5,22.3,5.6,3.8,9.3,0.17,20.3,4.7,2.1,6.8,harrison-barnes-1,0
aaron-harrison-1,Guard,198,96,5,0.41000000000000003,0.536,0.487,0.462,0.355,888.0,2.1,8.4,5.4,11.4,2.3,0.8,9.9,22.4,0.9873417722000001,79.0,78.0,2307.0,5.5,13.5,3.5,7.3,0.47400000000000003,2.1,6.3,0.335,3.8,4.8,0.787,3.8,2.2,1.5,0.30000000000000004,1.7000000000000002,2.5,17.0,5.9,4.3,10.2,0.177,17.4,5.3,2.4,7.7,aaron-harrison-1,0
hollis-thompson-1,Forward,203,96,0,0.47800000000000004,0.592,0.577,0.451,0.264,782.0,5.8,14.5,10.4,8.7,2.0,1.9,12.8,18.3,0.5757575758,99.0,57.0,2434.0,5.1,10.6,3.0,5.8,0.508,2.1,4.8,0.44,1.9,2.8,0.676,6.6,1.7000000000000002,1.3,0.7000000000000001,1.8,3.7,14.1,5.7,3.8,9.5,0.155,17.7,4.6,2.0,6.7,hollis-thompson-1,0
keith-benson-1,Center,211,104,2,0.558,0.597,0.562,0.024,0.63,1144.0,10.3,25.1,17.3,5.2,1.1,8.8,10.3,23.7,0.9333333333,135.0,126.0,3616.0,7.6,13.6,7.4,13.2,0.562,0.1,0.30000000000000004,0.379,5.8,8.5,0.679,12.2,1.0,0.8,4.1,2.0,4.2,21.1,12.8,6.9,19.7,0.218,29.4,1.6,3.6,5.2,keith-benson-1,0
shane-larkin-1,Guard,180,79,7,0.438,0.5660000000000001,0.524,0.46,0.311,792.0,2.0,10.7,6.3,23.4,3.5,0.30000000000000004,17.5,20.4,0.7941176471,68.0,54.0,2131.0,4.8,11.0,2.9,5.9,0.491,1.9,5.0,0.375,2.8,3.4,0.808,4.1,4.6,2.3,0.1,2.7,2.1,14.3,5.1,3.3,8.5,0.159,19.4,5.3,2.7,8.1,shane-larkin-1,0
rakeem-christmas-1,Forward,206,113,5,0.56,0.588,0.56,0.001,0.458,1004.0,10.2,17.6,13.8,6.0,1.5,9.8,15.4,17.4,0.985915493,142.0,140.0,3126.0,5.2,9.4,5.2,9.3,0.56,0.0,0.0,0.0,2.9,4.3,0.681,9.5,1.1,1.0,3.2,2.1,4.8,13.4,6.5,6.8,13.3,0.171,20.5,1.8,7.0,8.8,rakeem-christmas-1,0
kenny-thomas-1,Forward,201,118,2,0.537,0.61,0.5630000000000001,0.148,0.582,,,,,,,,19.0,,,123.0,,2884.0,9.2,17.2,8.3,14.6,0.5690000000000001,0.9,2.6,0.353,7.4,10.0,0.74,14.3,3.6,1.6,3.3,3.7,3.9,26.8,13.3,10.0,23.3,0.23500000000000001,,,,,kenny-thomas-1,0
josh-mcroberts-1,Forward,208,108,4,0.54,0.578,0.549,0.07,0.507,,,,13.1,16.5,,4.4,17.0,19.1,0.9130434783,69.0,63.0,2047.0,5.5,10.1,5.3,9.4,0.559,0.2,0.7000000000000001,0.278,3.4,5.1,0.664,8.8,3.3,1.6,2.5,2.6,3.7,14.5,4.0,6.2,10.3,0.201,,,,,josh-mcroberts-1,0
dj-wilson-1,Forward,206,99,0,0.525,0.614,0.592,0.369,0.194,470.0,6.2,16.0,11.2,8.6,1.2,5.6,11.5,19.0,0.5217391304,69.0,36.0,1337.0,5.7,10.9,4.3,6.9,0.619,1.5,4.0,0.363,1.7000000000000002,2.1,0.8170000000000001,6.8,1.7000000000000002,0.7000000000000001,2.1,1.6,2.9,14.7,3.4,1.9,5.3,0.158,20.4,4.3,4.3,8.6,dj-wilson-1,0
khalid-reeves-1,Guard,190,90,4,0.47900000000000004,0.591,0.548,0.362,0.434,,,,5.2,19.3,,0.2,14.7,21.2,0.6953125,128.0,89.0,3445.0,7.5,15.7,5.3,10.0,0.535,2.2,5.7,0.38,5.2,6.8,0.763,4.9,4.6,2.2,0.2,3.3,3.4,22.4,,,,,,,,,khalid-reeves-1,0
alec-kessler-1,Center,211,104,2,,0.5700000000000001,0.505,0.029,0.587,,,,,,,,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alec-kessler-1,0
steven-hunter-1,Center,213,99,2,0.586,0.594,0.586,0.005,0.465,,,,,,,,16.1,,0.4285714286,63.0,27.0,1552.0,6.5,11.1,6.5,11.0,0.589,0.0,0.1,0.0,3.1,5.2,0.6000000000000001,7.7,0.6000000000000001,0.30000000000000004,3.3,2.6,3.6,16.1,3.8,4.0,7.9,0.203,,,,,steven-hunter-1,0
gerald-glass-1,Guard,196,100,3,,0.5760000000000001,0.548,0.194,0.293,,,,,,,,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerald-glass-1,0
othyus-jeffers-1,Forward,196,95,2,0.47700000000000004,0.51,0.47800000000000004,0.018000000000000002,0.525,,,,,,,,17.6,,0.9841269841,63.0,62.0,2056.0,6.2,13.0,6.2,12.8,0.482,0.0,0.2,0.167,4.1,6.8,0.607,9.9,3.4,1.7000000000000002,0.5,3.5,3.3,16.6,2.1,3.8,5.9,0.114,,,,,othyus-jeffers-1,0
tom-gugliotta-1,Forward,208,108,2,,0.5710000000000001,0.553,0.378,0.28700000000000003,,,,13.8,11.9,,2.3,15.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tom-gugliotta-1,1
tom-gugliotta-1,Forward,208,108,2,,0.5710000000000001,0.553,0.378,0.28700000000000003,,,,13.8,11.9,,2.3,15.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tom-gugliotta-1,0
kevin-murphy-1,Guard,201,83,2,0.443,0.542,0.503,0.322,0.356,1565.0,3.3,14.2,8.8,14.5,1.6,0.6000000000000001,17.0,30.0,0.8515625,128.0,109.0,3718.0,7.6,17.1,5.5,11.6,0.47600000000000003,2.1,5.5,0.372,4.5,6.1,0.734,5.7,2.7,1.1,0.30000000000000004,4.1,2.9,21.7,7.0,3.2,10.3,0.11,19.2,0.6000000000000001,-2.2,-1.6,kevin-murphy-1,0
ron-mercer-1,Forward,201,95,9,0.483,0.552,0.526,0.25,0.203,,,,,,,,10.2,,,76.0,,1976.0,8.2,16.9,6.7,12.7,0.529,1.5,4.2,0.34400000000000003,2.7,3.4,0.782,6.4,3.0,2.0,0.4,2.1,3.0,20.5,4.5,4.7,9.2,0.187,,,,,ron-mercer-1,0
tyrone-corbin-1,Forward,198,95,0,,0.554,,,0.422,,,,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tyrone-corbin-1,0
sean-may-1,Center,206,120,6,0.513,0.562,0.513,0.013000000000000001,0.532,,,,19.7,10.1,,2.9,14.6,26.7,0.974025974,77.0,75.0,2139.0,8.3,16.1,8.3,15.9,0.519,0.0,0.2,0.0,6.2,8.6,0.717,14.4,2.1,1.9,1.8,3.4,3.5,22.7,5.2,7.0,12.2,0.229,,,,,sean-may-1,0
david-cooke-1,Forward,203,104,0,,0.53,,,0.557,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,david-cooke-1,0
gus-williams-1,Guard,188,79,2,,0.5,,,0.252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gus-williams-1,1
fennis-dembo-1,Forward,196,97,2,,0.593,,0.222,0.41600000000000004,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fennis-dembo-1,0
howard-eisley-1,Guard,188,80,3,0.444,0.5740000000000001,0.527,0.37,0.4,,,,,,,,20.5,,0.2380952381,126.0,30.0,4447.0,4.8,10.7,3.0,6.7,0.443,1.8,4.0,0.447,3.4,4.3,0.784,3.7,4.9,1.8,0.1,3.3,3.2,14.6,,,,,,,,,howard-eisley-1,0
wayne-robinson-1,Forward,203,98,0,,0.561,,,0.41200000000000003,,,,,,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wayne-robinson-1,0
jodie-meeks-1,Guard,196,94,4,0.436,0.598,0.536,0.52,0.381,,,,6.0,11.9,,0.30000000000000004,12.4,29.8,0.5185185185,81.0,42.0,2243.0,6.9,15.7,3.7,7.6,0.491,3.2,8.2,0.386,5.3,6.0,0.89,4.4,2.3,1.5,0.1,2.6,2.4,22.2,7.8,2.1,9.9,0.176,,,,,jodie-meeks-1,0
rodney-mccray-1,Forward,201,99,2,,0.602,,,0.47300000000000003,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rodney-mccray-1,0
jumaine-jones-1,Forward,203,98,4,0.449,0.542,0.502,0.305,0.337,,,,,,,,12.7,,,65.0,,1032.0,14.9,33.3,11.4,23.1,0.492,3.6,10.2,0.35100000000000003,8.4,11.2,0.751,22.6,2.5,2.4,1.6,2.9,2.8,41.8,4.5,4.0,8.4,0.154,,,,,jumaine-jones-1,0
ramon-sessions-1,Guard,190,86,2,0.417,0.488,0.434,0.109,0.392,,,,8.2,31.0,,0.30000000000000004,22.2,19.9,0.9690721649,97.0,94.0,2835.0,4.3,10.4,4.0,9.2,0.43,0.4,1.1,0.313,3.0,4.1,0.74,5.8,6.7,1.6,0.2,3.5,1.7000000000000002,12.0,1.3,5.9,7.2,0.10200000000000001,,,,,ramon-sessions-1,0
jon-leuer-1,Forward,208,103,2,0.482,0.559,0.529,0.253,0.309,891.0,6.3,21.6,12.8,12.4,1.1,3.3,10.3,28.4,0.5528455285,123.0,68.0,2810.0,7.4,15.3,6.0,11.4,0.521,1.4,3.9,0.368,3.4,4.7,0.723,7.8,1.9,0.7000000000000001,1.2,2.0,2.8,19.6,8.9,5.6,14.5,0.20700000000000002,29.2,6.3,1.9,8.3,jon-leuer-1,0
corey-williams-1,Guard,188,86,2,,0.539,0.503,0.322,0.332,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,corey-williams-1,0
josh-hart-1,Guard,196,92,24,0.511,0.614,0.589,0.401,0.377,1846.0,7.8,15.5,12.0,13.3,2.4,1.2,11.0,22.7,0.5273972603,146.0,77.0,4093.0,6.6,13.0,4.6,7.8,0.592,2.0,5.2,0.389,3.5,4.9,0.72,7.9,2.6,1.6,0.4,1.9,3.2,18.8,14.4,8.5,22.9,0.224,23.7,6.9,3.7,10.6,josh-hart-1,0
jose-slaughter-1,Guard,196,92,0,,0.524,,,0.315,,,,,,,,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jose-slaughter-1,0
gerald-paddio-1,Forward,201,92,3,,0.561,0.542,0.536,0.162,,,,,,,,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gerald-paddio-1,0
mark-hendrickson-1,Forward,206,99,3,0.5670000000000001,0.631,0.592,0.133,0.591,,,,,,,,16.5,,,108.0,,3570.0,5.9,10.4,5.4,9.0,0.597,0.5,1.4,0.374,4.5,6.1,0.731,10.4,1.9,0.9,0.4,2.6,3.8,16.8,2.8,1.0,3.8,0.043000000000000003,,,,,mark-hendrickson-1,0
kevin-ollie-1,Guard,193,88,2,0.453,0.539,0.467,0.10200000000000001,0.59,,,,,,,,26.0,,0.5403225806,124.0,67.0,3156.0,3.4,7.6,3.2,6.8,0.47500000000000003,0.2,0.8,0.262,3.4,4.5,0.756,3.2,7.8,1.4,0.1,3.4,2.4,10.5,,,,,,,,,kevin-ollie-1,0
cole-aldrich-1,Center,211,111,10,0.5740000000000001,0.612,0.5740000000000001,0.0,0.515,400.0,13.6,25.4,20.5,6.5,1.6,9.9,13.6,21.0,0.6396396396,111.0,71.0,2330.0,6.7,11.7,6.7,11.7,0.5740000000000001,0.0,0.0,,4.4,6.0,0.729,14.8,1.2,1.0,4.3,2.3,3.9,17.8,7.4,9.0,16.5,0.28200000000000003,,,,,cole-aldrich-1,0
jon-brockman-1,Forward,201,115,5,0.534,0.553,0.534,0.001,0.448,,,,18.1,6.4,,0.30000000000000004,14.2,21.3,0.9847328244,131.0,129.0,3760.0,7.6,14.3,7.6,14.3,0.534,0.0,0.0,0.0,3.9,6.4,0.612,13.6,1.4,1.2,0.2,2.9,3.9,19.2,7.5,8.7,16.2,0.17200000000000001,,,,,jon-brockman-1,0
melvin-booker-1,Guard,185,83,3,0.466,0.587,0.541,0.384,0.398,,,,,,,,18.1,,0.52,125.0,65.0,4123.0,5.5,11.8,3.7,7.3,0.512,1.8,4.5,0.392,3.7,4.7,0.789,4.3,4.7,1.4,0.1,3.1,3.0,16.5,,,,,,,,,melvin-booker-1,0
todd-macculloch-1,Center,213,127,3,0.664,0.669,0.664,0.0,0.486,,,,,,,,11.6,,,115.0,,1937.0,14.5,21.8,14.5,21.8,0.664,0.0,0.0,,7.0,10.6,0.66,20.1,1.1,1.4,2.9,2.4,4.9,36.0,14.5,5.1,19.6,0.296,,,,,todd-macculloch-1,0
marcus-haislip-1,Forward,208,104,2,0.53,0.596,0.5660000000000001,0.196,0.422,,,,11.4,0.0,1.7000000000000002,7.9,13.1,23.2,0.2808988764,89.0,25.0,1525.0,7.2,13.7,6.2,11.0,0.5680000000000001,1.0,2.7,0.373,4.1,5.8,0.705,8.1,1.1,0.7000000000000001,3.0,2.5,5.7,19.5,4.4,3.1,7.6,0.198,,,,,marcus-haislip-1,0
luther-head-1,Guard,190,83,5,0.47300000000000003,0.605,0.582,0.5720000000000001,0.253,,,,7.6,18.7,,0.5,15.5,21.2,0.65625,128.0,84.0,3250.0,5.6,11.8,3.0,5.0,0.594,2.6,6.7,0.382,2.2,3.0,0.752,5.0,4.0,1.9,0.30000000000000004,2.4,2.4,15.9,8.8,6.3,15.1,0.186,,,,,luther-head-1,0
